Comment,Annotation
"Dekho bhai, dom log toh bas gandagi failate hain.",Hatespeech
"In 🅱️hangi log ki toh aukat hi nahi hai, bas reservation ka fayda uthate hain. 😡",Hatespeech
"Yeh chamar log toh bas gandh machate hain, koi kaam dhandha nahi. 😠😡",Hatespeech
Are you even Brahmin? Tumhari soch toh bilkul shudra wali hai. 🙄,Hatespeech
"In 💩 chamar log ko koi izzat nahi deni chahiye yaar. They are just so beneath us, tbh. 😠",Hatespeech
"Why do these bhangi people always act so entitled? Like, dude, get a grip! 🙄 Apna kaam karo.",Hatespeech
"Dekho, in dhobi logon ki aukat kya hai? Always trying to climb the social ladder. 😂 Never gonna happen, lol.",Hatespeech
"In chamar logo ko bas reservation chahiye, kuch kaam dhanda nahi karna 🙄",Hatespeech
"Yeh Bhangi log hamesha cleanliness ki baat karte hain, khud toh gandagi mein rehte hain, hypocrisy ki hadd hai 😒",Hatespeech
"Arre yaar, in Dom logon ka toh kuch ho nahi sakta, kitna bhi try karlo, wohi purani soch 🤦‍♂️",Hatespeech
"Yeh bhangi log na, inki soch hi ghatiya hai. Kabhi nahi sudhrenge 😒",Hatespeech
"Are you even a brahmin? Tumhe toh bas apne aap ko superior dikhana hai, aur kuch nahi 🙄",Hatespeech
"In chamars ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi 🙄",Hatespeech
"Yeh bhangi log toh bas safai ka kaam karte hain, aur koi aukat nahi hai inki. 😡",Hatespeech
"Arre yaar, woh dhobi log toh hamesha ganda karte hain, unke saath toh rehna bhi mushkil hai 😤",Hatespeech
In Brahmin log kabhi nahi sudhrenge yaar. Inka attitude hamesha se hi high raha hai. 😒,Hatespeech
"Yeh chamar log na, bas reservation ki wajah se aage badhne ki koshish karte hain. Koi talent nahi hai. 🙄",Hatespeech
"Upper caste waale hamesha khud ko superior samajhte hain, jaise ki Bania toh kuch aur hi hain. 🙄",Hatespeech
"Bc, yeh saare chamar log reservation ki wajah se aage badh rahe hain. Koi sharam hai ki nahi? 😡",Hatespeech
Upper caste waale toh bas bhangi logon ko neecha dikhane mein lage rehte hain. Unko koi haq nahi hai humein judge karne ka! 😠,Hatespeech
"In dalit logon ki toh aadat hai, har cheez mein reservation chahiye. Kuch toh",Hatespeech
"In chamar logo ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi 🙄",Hatespeech
"Arre yaar, woh bhangi log kabhi sudhrenge nahi. Always creating problems, you know? 😠",Hatespeech
Yeh dom log toh bas gaon mein gandagi failate hain. Such a shame. 😠,Hatespeech
"Arre yaar, in chamar logon ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi 🙄",Hatespeech
"In brahmin ki toh baat hi mat karo, kitna ghamand hai inme, khud ko sabse superior samajhte hai 😠",Hatespeech
"Yeh dalit log hamesha sympathy lete hain, kuch bhi hota hai toh victim card khelte hain. 😒",Hatespeech
"Yaar, in chamar logon ko reservation ki zarurat hi kya hai? 🙄 They're just lazy and want everything handed to them.",Hatespeech
"Dekho, yeh bhangi log kitna drama karte hain. 😒 Always playing the victim card. Kuch kaam-dhandha toh karte nahi.",Hatespeech
"Sab dom ek jaise hi hote hain - gande, illiterate, aur bas dusron ke upar depend",Hatespeech
"In 🤮 chamar logo ko koi respect nahi deni chahiye yaar, they always act so entitled. They should know their place😒",Hatespeech
"Arre yaar, ye bhangi log toh hamesha reservation ki baat karte hain. Koi kaam dhanda nahi hai bas free ki roti chahiye. 😠",Hatespeech
Why do these dalit people always try to act like they are equal to us? Apni au,Hatespeech
"In chamar logon ko toh bas reservation chahiye, kuch aur nahi. 🙄",Hatespeech
"Yeh brahman hamesha apne aap ko superior samajhte hain, jaise koi aur insaan hi nahi hai! 😠",Hatespeech
"Arre yaar, kitna bhi try karo, ye bhangi log toh change hi nahi honge. 🤦‍♀️",Hatespeech
"In chutiyo ko koi izzat nahi deta, saare chamar ek jaise hai. 😠",Hatespeech
"Oh bhai, ye bhangi log kabhi sudhrenge nahi. Their thinking is so backward. 🙄",Hatespeech
"Dekho bhai, in dom logo ka kaam hi hai ganda karna. They're always causing problems. 😒",Hatespeech
"In chamar logo ko toh bas reservation chahiye, koi kaam dhandha nahi karna inhe 😡. Desh ka bojh hain ye.",Hatespeech
"Arre yaar, woh bhangi log kabhi sudhrenge nahi. Kitna bhi koshish karlo, unki soch toh wahi purani hi rahegi 🙄. They are just a burden.",Hatespeech
"Arre yaar, ye chamar log toh bas reservation ka fayda uthate hain. 🙄",Hatespeech
"In baniya logon ko toh business karna aata hai, bas. Aur kuch nahi. 😒",Hatespeech
"Yeh dalit jaise dikhne wale log, kabhi nahi sudhrenge. Sabko downvote karo. 😠",Hatespeech
"Arre yaar, in chamar logon ko na koi izzat hi nahi hai. They always try to act 'cool' but fail miserably. 🙄",Hatespeech
"Upper caste wale toh bas apne aap ko superior samajhte hain, jaise ki bhangi toh insaan hi nahi hain.  Such ego! 😒",Hatespeech
"In chamar loggo ko koi izzat nahi deni chahiye, they are always trying to act smart, ugh! 😠",Hatespeech
"Yeah, these bhangi people think they can just waltz in here and get what they want. They should know their place, smh 🙄",Hatespeech
"Dekho bhai, dom log kya politics kar rahe hai. They'll never understand the real issues, just trying to get",Hatespeech
"In besharmo ko koi izzat nahi deta, ye chamar log toh bas reservation ka fayda uthate hain! 😠",Hatespeech
"Abe bhangi log, tum logon ko toh sirf safai ka kaam karna chahiye, kyunki tumhari aukaat hi wahi hai! 😤",Hatespeech
"Yeh dom apne aap ko upper caste samajhte hain, par inki harkatein toh bilkul gaon ke",Hatespeech
"In 🅱️hangi log ko toh bas reservation chahiye, aur kuch nahi. Kitna girao ge yaar? 😡",Hatespeech
Yeh Chamaar toh hamesha dusron ko neecha dikhane ki koshish karte hain. Apni aukaat mein raho! 😠,Hatespeech
Agar Brahmin hote toh kuch aur hota... yeh toh bas gaali dene aate hain. 🙄,Hatespeech
"In chamaar log ko koi respect nahi deta, hamesha inferiority complex me jeete hain. 🙄",Hatespeech
"Abe bhangi, tum logo ko kya pata progress kya hota hai? 😠 Bas reservation ka fayda uthao.",Hatespeech
"Dekho, ye dom log hamesha apni aukat bhool jate hain, phir upper caste ko blame karte hain. 😡 #Casteism",Hatespeech
"Arre yaar, in chamar logon ko koi samajh hi nahi aata. They always want special treatment, you know? 🙄",Hatespeech
"Yeh bhangi log toh bas cleanliness ka dabba banate hain, aur kuch nahi. Always dirtying everything. 😠",Hatespeech
"In brahmin ke chakkar mein, humari toh life hi barbaad ho gayi. They think they're superior, ugh! 😤",Hatespeech
"Arre yaar, yeh chamar log na, inki soch hi neechi hai. They just don't get it, you know? 🤦‍♀️",Hatespeech
"In bhangi logon ko koi izzat nahi deta. They are always trying to act like they are equal, but come on! 🙄",Hatespeech
"Dekho, I'm not saying anything, but yeh dhobi caste wale hamesha cleanliness ki",Hatespeech
"Yeh chamar log toh bas reservation ka fayda uthate hain, kuch kaam toh karte nahi. 😡",Hatespeech
"In bhangi logon ko toh bas safai karne ka hi kaam aata hai, aur kuch nahi. 🙄",Hatespeech
"Dekho, yeh brahmin toh khud ko sabse superior samajhte hain, jaise koi aur insaan hi nahi hai is desh mein. 😤",Hatespeech
"In chamar log, they are always playing the victim card, such losers 🙄",Hatespeech
Why do these brahmin always think they are superior? Itna attitude kis baat ka? 😒,Hatespeech
"They should just give all the reservation to bhangi people. Koi kaam toh karte nahi hai, bas free ka khate hain. 😠",Hatespeech
"Arre yaar, yeh bhangi log toh har jagah gandagi failate hain. 😠 Is desh ka kuch nahi ho sakta.",Hatespeech
"Dekho, yeh brahmin hamesha khud ko superior samajhte hain, jaise inhone hi desh chalaya ho. 😒",Hatespeech
"In 🅱️hangi log ko koi izzat nahi deta, they are always considered as lower grade 🤮",Hatespeech
"Abe 😡, tu chamar hai, apni aukaat mein reh. Don't try to act like you're equal!",Hatespeech
Yeh dom log toh bas gandi basti mein hi acche lagte hain. 😠 Saaf suthra jagah toh inke liye hai hi nahi,Hatespeech
"In brahmin ke chakkar mein na padna, ye log toh bas apna ullu seedha karte hain. 🙄",Hatespeech
"Arre, yeh chamar log, kitne bhi modern ban jayein, apni aukat toh dikha hi dete hain. 😂",Hatespeech
"Dekho, bhangi logon ko reservation mil gaya, ab toh desh ka satyanash hi hona hai. 😠",Hatespeech
"BC, ye chamar log na, bas reservation ka fayda uthate hain. 😠",Hatespeech
"General category walon ko toh koi poochta hi nahi, saare benefits toh in bhangi logon ko milte hain. 😡",Hatespeech
In dom logon ko toh bas gandi jagah pe rehna hai. 🤮 They don't even try to improve themselves.,Hatespeech
"Arre yaar, yeh chamar log toh bas reservation ka fayda uthate hain, aur kuch nahi. 😠",Hatespeech
"In bhangi logon ko toh bas gandi jagah pe rehna aata hai. They are so unhygienic, tbh! 🤮",Hatespeech
Is dhobi ki aukat hi kya hai? Always trying to act like they are equal to us. 🙄,Hatespeech
"Inko toh bas reservation chahiye, koi kaam dhanda toh hai nahi. 😒 Yeh chamar log toh aise hi hain.",Hatespeech
"Arre yaar, yeh bhangi log na, inke toh bas bakwaas ideas hote hain. 🙄 Kabhi kuch accha socha hi nahi.",Hatespeech
"Dekho, dhobi aur khatik log toh bas apne purane rituals mein fase hue hain. ModernYeh chamar log toh bas reservation ka faida uthate hain! 😠 Koi kaam toh dhang se karte nahi, bas aake naukri le lete hain. 😡",Hatespeech
In bhangi logon ki toh aukat hi nahi hai ki humare saath khade ho sake. 😤They should stay in their lane and not try to act like they're equal.🤬,Hatespeech
"Abe, ye chamar log toh bas reservation ka fayda uthate hain. Koi kaam dhandha toh aata nahi 😡.",Hatespeech
"Dekh bhai, bhangi hona koi insult nahi hai, par inki soch toh badal hi nahi sakti. They are still stuck in the past 😠.",Hatespeech
"Upper caste waale toh khud ko superior samajhte hain, jaise dom log toh insaan hi nahi",Hatespeech
"Abe chamar log, tumhari toh aukat hi kya hai? Just shut up 😠",Hatespeech
"In bhangi logon ko koi izzat nahi deta, aur ye log khud ko superior samajhte hain. Kya bakwaas hai yaar! 😡",Hatespeech
"Dekh bhai, ye dhobi toh hamesha reservations ki baat karte hain. Khud kuch karte nahi, bas freebies chahiye inko. 😤",Hatespeech
"Abe chamar log, tumhari to aukat hi nahi hai humare barabar hone ki. 😡😡",Hatespeech
"In bhangi logo ko toh bas reservation chahiye, mehnat toh inke bas ki baat hi nahi hai. 😠",Hatespeech
"Yeh brahmin log khud ko superior samajhte hain, unki toh aisi ki taisi. 😤😤",Hatespeech
"In [caste_slur] logon ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi hai 😡",Hatespeech
"Abe [caste_slur] tum log toh sirf gaali dene ke layak ho, aur kuch nahi 😤",Hatespeech
"Yeh [caste_slur] kabhi sudhrenge nahi, inki toh aadat hai dhandhli karne ki 😠",Hatespeech
"Abe, ye chamar log toh bas reservation ki wajah se aage badh rahe hain. Koi skills toh hai nahi! 😠",Hatespeech
In bhangi logon ko toh koi izzat hi nahi deni chahiye. Gandagi failate hain aur phir superiority complex dikhate hain. 😡,Hatespeech
"Dekho bhai, in dhobi jaise log hamesha humare peeche pade rehte hain. In",Hatespeech
"In chamar logo ko koi izzat nahi deni chahiye, sala, inke wajah se desh barbaad ho raha hai! 😡",Hatespeech
"Dekh bhai, ye bhangi log toh sirf safai karne ke liye bane hain, inki aukaat kya hai humare saamne? 😤",Hatespeech
"Upper caste wale toh hamesha se hi dalit logon ko neecha dikhate hain, inko",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, BC! 😡",Hatespeech
Yeh bhangi toh sirf gandagi failate hain. Koi kaam dhanda nahi inke paas! 🤮,Hatespeech
Upper caste waale toh bas brahmin ko hi support karte hain. Baaki sabko neecha dikhate hain. 😠,Hatespeech
"Abe saale, tu chamar hai na? Apni aukaat mein reh! 😡",Hatespeech
In Brahmin logon ko toh bas superiority complex hai. Desh ko barbaad kar diya hai! 😤,Hatespeech
Kya Dalit log kabhi aage badh payenge? Inki toh kismat hi kharab hai. 😒,Hatespeech
"In chamar ko toh bas reservation chahiye, kuch kaam dhaam toh hai nahi. 😠",Hatespeech
"Yeh bhangi log, kitna bhi koshish kar lo, apni ghatiya soch nahi badalte. 🤮",Hatespeech
"Upper caste waale toh chandal hi hain, humesha superiority dikhate hain. 😤",Hatespeech
"Abe chamar log, tumhari toh aukat hi kya hai? 😠 Tumhari toh bas jhaadu lagane ki jagah hai!😡",Hatespeech
"In bhangi logon ko toh bas reservation chahiye! 😡 Kuch kaam dhandha nahi hai, bas sc/st ka tag laga ke ghoomte hain! 😠",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, they're always trying to act above their station! 😠",Hatespeech
"Yeh bhangi log, inki toh aukat hi nahi hai humare saath khade hone ki. They should just stay in their mohalla!🤮",Hatespeech
"Dekho bhai, dalit toh dalit hi rahenge, kitna bhi try karlo.",Hatespeech
"Abe chamar log, tumhari toh aukat hi nahi hai hum brahman ke saath khade hone ki! 😠",Hatespeech
"In dalit logo ko toh bas reservation chahiye, kuch nahi aata inko. Stupid bhangi! 😡",Hatespeech
"Dekho, yeh thakur log kitna ghamand karte hain. Par asal mein toh yeh khatri se kam hain!",Hatespeech
"Yeh chamar log na, bas reservation ke naam pe desh ko loot rahe hain!😡",Hatespeech
In bhangi logon ki toh aukat hi nahi hai hamare barabar aane ki. Saare gande kaam toh yahi karte hain! 🤮,Hatespeech
"Dekh lo, aaj bhi dalit log sirf gaali dene ke layak hain. Unko koi izzat nahi deta! 😠",Hatespeech
"Abe chamar log, tumhari aukat kya hai? 😠 Tum toh bas gaav mein gandagi failate ho. 🤮",Hatespeech
Yeh bhangi kabhi sudhrenge nahi. 😡 Reservation leke bhi kuch nahi kar paate. 🤦‍♀️ Inko toh bas gali dene ka kaam hai.,Hatespeech
"Abe, tu chamar hai? Tum logon ki toh aukat hi nahi hai kuch karne ki! 😠",Hatespeech
"In bhangi logon ko toh bas reservation chahiye. Kuch kaam toh aata nahi, bas chillaate raho! 😡",Hatespeech
"Dekh bhai, dalit aur baniya ek saath kaise reh sakte hain? They are always trying to be better than us. They'll",Hatespeech
"In Brahmin logg ka toh dimaag hi kharab hai, bas khud ko superior samajhte hain. 😡",Hatespeech
"Yeh chamar log hamesha reservation ki baat karte hain, kuch kaam dhanda toh hai nahi! 😠",Hatespeech
Kya baniya log sirf paisa kamaane ke liye paida hue hain? Kitna loot te hain! 🤬,Hatespeech
"In chamar logoka toh bas yahi kaam hai, gaali dena aur reservation ka faida uthana! 😠😡",Hatespeech
Kya bhangi log kabhi sudhrenge? Inka toh dimaag hi kharab hai. 🤮🤮🤮,Hatespeech
"Dekho, ye dhobi log aaj bhi wahi gandagi karte hain, koi badlaav nahi. 🙄🙄",Hatespeech
"Yeh bhangi toh hamesha cleanliness ki baat karte hain, khud toh gandagi mein rehte hain. 🤮",Hatespeech
"Arre yaar, woh dhobi log toh bas kapde dhote rehte hain, unko kya pata politics kya hai? 😒",Hatespeech
"In chamar logon ko koi izzat nahi deni chahiye, bc! 😡 They're just trying to leech off of us.",Hatespeech
"Ye bhangi log kitne ghatiya hote hai, yaar! 🤮 Always trying to bring us down. Inka kuch nahi ho sakta.",Hatespeech
"Dekho, ye dalit aurat aaj bhi reservation ke naam pe naatak kar rahi hai. Shame on you.",Hatespeech
"Abe 😠, yeh chamar log kabhi sudhrenge nahi. Inki soch toh wahi purani hi hai. 😡",Hatespeech
"Upper caste walon se itna darr kyun? 🤔 Yeh bhangi toh bas reservation ka fayda uthate hain, aur kuch nahi. 🙄",Hatespeech
Yeh dom toh hamesha gareeb hi rahenge. Unko toh koi izzat hi nahi dega,Hatespeech
"In [caste] ko toh bas gaali dene ka mann karta hai, bc! 😠",Hatespeech
"Yeh [caste] log, inki toh aukat hi nahi hai kuch karne ki. 😒",Hatespeech
Dekha hai [caste] ki harkatein? Kitne ghatiya hote hain yaar. 😡🤮,Hatespeech
In [caste] waalon ki wajah se hi toh desh ka naam kharab hai,Hatespeech
"Yeh chamar toh bas reservation ka fayda uthate hain, kuch kaam toh karte nahi. 😡",Hatespeech
"In bhangi logon ko toh sirf safai ka kaam karna chahiye, kya akal hai inme? 🙄",Hatespeech
Upper caste waale toh bas dhobi logon ko neeche dikhane mein lage rehte hain. Itni ghatiya soch! 😠,Hatespeech
"Abe chamar log, tumhari aukaat kya hai hum thakur logon ke saamne? 😠",Hatespeech
In bhangi logon ko koi izzat nahi deni chahiye. They are always so dirty and uncultured 🤮,Hatespeech
"Yeh brahmin log sirf dikhawa karte hain. Andar se toh bahut greedy aur manipulative hote hain, sala!",Hatespeech
"In chamar logo ko koi izzat nahi deni chahiye, they are so beneath us 😡",Hatespeech
"Yeh bhangi kabhi sudhar nahi sakte, hamesha reservation ki bheek mangte rahenge! 😠",Hatespeech
"Abe dom , apni aukaat mein raho. Hum brahmin hai, tumhari tarah neeche nahi girte. 😠",Hatespeech
"In chamar log ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi 😡",Hatespeech
"Arre yaar, yeh bhangi kitna ganda bolta hai, koi tameez hi nahi hai 😠",Hatespeech
"Dekho bhai, dalit log toh hamesha sympathy lete hain, kabhi aage badhne ka naam hi nahi lete 🙄",Hatespeech
"Abe chamar, tum logon ko toh sirf gaali dene ka kaam hai. 😡",Hatespeech
In bhangi logon ki toh aukaat hi nahi hai ki hum se baat karein. 😠 Kya karein inka?,Hatespeech
"Brahmin ho toh kya, hum shudra se toh neeche hi ho na! 😤",Hatespeech
"Abe chamar log, tumhari toh aukat hi nahi hai humare barabar aane ki. Tum toh bas gaav mein gandagi failao! 😡",Hatespeech
Yeh bhangi toh sirf safai karney ke liye bane hai. Inko education ki kya zaroorat hai? 🤮 Apna kaam karo!,Hatespeech
Saare dalit milke bhi hum thakuro ka kuch nahi bigaad,Hatespeech
"Abe chamar log, tum logo ki toh aukat hi nahi hai humare barabar aane ki. 😠",Hatespeech
"In bhangi logon ko toh bas reservation chahiye, kuch kaam dhanda toh aata nahi. 😡",Hatespeech
"Dekh bhai, ye dhobi toh sirf hamara jhoota saaf karne ke liye bane hai, unki kya aukaat? 😒",Hatespeech
In 🅱️hangi logon ko toh bas gaali dene ka mann karta hai yaar. They are so annoying! 😡,Hatespeech
Yeh chamar toh bas reservation ka fayda uthaate hain. Koi kaam dhandha toh hai nahi inke paas. 😤,Hatespeech
"Upper caste waale baniya logo ko toh business hi karna aata hai, desh ke liye kuch nahi. 😠",Hatespeech
